Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
myNSGAII,WFG2,HV,39,0.8736408558041188
myNSGAII,WFG3,HV,0,0.5572603853598443
myNSGAII,WFG3,HV,1,0.5616319473773483
myNSGAII,WFG3,HV,2,0.5596276118015063
myNSGAII,WFG3,HV,3,0.5625031978579867
myNSGAII,WFG3,HV,4,0.55910232050101
myNSGAII,WFG3,HV,5,0.5615813592343903
myNSGAII,WFG3,HV,6,0.55628865051585
myNSGAII,WFG3,HV,7,0.5571281241437527
myNSGAII,WFG3,HV,8,0.5614641527566362
myNSGAII,WFG3,HV,9,0.5607859684058385
myNSGAII,WFG3,HV,10,0.5586400894859785
myNSGAII,WFG3,HV,11,0.5587136681527345
myNSGAII,WFG3,HV,12,0.559245581322582
myNSGAII,WFG3,HV,13,0.5627504818321881
myNSGAII,WFG3,HV,14,0.5608859891900277
myNSGAII,WFG3,HV,15,0.5583620356921087
myNSGAII,WFG3,HV,16,0.5611802987398045
myNSGAII,WFG3,HV,17,0.5537033377467785
myNSGAII,WFG3,HV,18,0.5621435106962592
myNSGAII,WFG3,HV,19,0.5654618526826841
myNSGAII,WFG3,HV,20,0.5596577114585313
myNSGAII,WFG3,HV,21,0.5632561143360201
myNSGAII,WFG3,HV,22,0.5606056626351362
myNSGAII,WFG3,HV,23,0.5630264111161539
myNSGAII,WFG3,HV,24,0.5602075062005184
myNSGAII,WFG3,HV,25,0.5594958917793283
myNSGAII,WFG3,HV,26,0.5568570336318112
myNSGAII,WFG3,HV,27,0.5552981784853398
myNSGAII,WFG3,HV,28,0.5618271719798611
myNSGAII,WFG3,HV,29,0.5624565202047566
myNSGAII,WFG3,HV,30,0.5656341917857708
myNSGAII,WFG3,HV,31,0.5546234849419633
myNSGAII,WFG3,HV,32,0.5601451739569523
myNSGAII,WFG3,HV,33,0.5593727792115564
myNSGAII,WFG3,HV,34,0.560607725292078
myNSGAII,WFG3,HV,35,0.5613854829030672
myNSGAII,WFG3,HV,36,0.5593518586524975
myNSGAII,WFG3,HV,37,0.5635199409199496
myNSGAII,WFG3,HV,38,0.5559559412610872
myNSGAII,WFG3,HV,39,0.5615797181026424
myNSGAII,WFG4,HV,0,0.34452496985718944
myNSGAII,WFG4,HV,1,0.35145053549956273
myNSGAII,WFG4,HV,2,0.35645080418895964
myNSGAII,WFG4,HV,3,0.3543431217868684
myNSGAII,WFG4,HV,4,0.3476271184944802
myNSGAII,WFG4,HV,5,0.35161816244220834
myNSGAII,WFG4,HV,6,0.353389831113028
myNSGAII,WFG4,HV,7,0.36279513246066336
myNSGAII,WFG4,HV,8,0.35430652262442497
myNSGAII,WFG4,HV,9,0.3593458810976803
myNSGAII,WFG4,HV,10,0.3513486500690091
myNSGAII,WFG4,HV,11,0.3548160380377038
myNSGAII,WFG4,HV,12,0.35377181022533394
myNSGAII,WFG4,HV,13,0.3492456553040678
myNSGAII,WFG4,HV,14,0.35153982775121106
myNSGAII,WFG4,HV,15,0.3520437676233269
myNSGAII,WFG4,HV,16,0.3634753450750575
myNSGAII,WFG4,HV,17,0.3341458625723831
myNSGAII,WFG4,HV,18,0.35627972174654404
myNSGAII,WFG4,HV,19,0.35169217308985656
myNSGAII,WFG4,HV,20,0.33594506881031955
myNSGAII,WFG4,HV,21,0.3467076696751048
myNSGAII,WFG4,HV,22,0.3510344574866862
myNSGAII,WFG4,HV,23,0.3478128194157669
myNSGAII,WFG4,HV,24,0.3504157847061346
myNSGAII,WFG4,HV,25,0.3470997568072091
myNSGAII,WFG4,HV,26,0.34330798770672
myNSGAII,WFG4,HV,27,0.34667927710652485
myNSGAII,WFG4,HV,28,0.349232683646741
myNSGAII,WFG4,HV,29,0.345574708813413
myNSGAII,WFG4,HV,30,0.3552525426411508
myNSGAII,WFG4,HV,31,0.3573893885014134
myNSGAII,WFG4,HV,32,0.3620103229856315
myNSGAII,WFG4,HV,33,0.3622760921606738
myNSGAII,WFG4,HV,34,0.3398375709644678
myNSGAII,WFG4,HV,35,0.3608530824996175
myNSGAII,WFG4,HV,36,0.3469365810528756
myNSGAII,WFG4,HV,37,0.35696731149483707
myNSGAII,WFG4,HV,38,0.35872956005216344
myNSGAII,WFG4,HV,39,0.3449643332367789
myNSGAII,WFG5,HV,0,0.3229339008544586
myNSGAII,WFG5,HV,1,0.3276805028634648
myNSGAII,WFG5,HV,2,0.32844231639346094
myNSGAII,WFG5,HV,3,0.3266294052948966
myNSGAII,WFG5,HV,4,0.33296846709900124
myNSGAII,WFG5,HV,5,0.3344532118125056
myNSGAII,WFG5,HV,6,0.33749983236713627
myNSGAII,WFG5,HV,7,0.33971928399306744
myNSGAII,WFG5,HV,8,0.3258783927642924
myNSGAII,WFG5,HV,9,0.3404894379037792
myNSGAII,WFG5,HV,10,0.33931058653041984
myNSGAII,WFG5,HV,11,0.33354268111356844
myNSGAII,WFG5,HV,12,0.3257984851091024
myNSGAII,WFG5,HV,13,0.3364275411028791
myNSGAII,WFG5,HV,14,0.32618789273693705
myNSGAII,WFG5,HV,15,0.3331401650600164
myNSGAII,WFG5,HV,16,0.3310208235794055
myNSGAII,WFG5,HV,17,0.3321439417388297
myNSGAII,WFG5,HV,18,0.32989688791156285
myNSGAII,WFG5,HV,19,0.33265628990699964
myNSGAII,WFG5,HV,20,0.33188775397428566
myNSGAII,WFG5,HV,21,0.3274624892140098
myNSGAII,WFG5,HV,22,0.32098983206435006
myNSGAII,WFG5,HV,23,0.32318716905392636
myNSGAII,WFG5,HV,24,0.3335698483563956
myNSGAII,WFG5,HV,25,0.3352929240678427
myNSGAII,WFG5,HV,26,0.3279565443442012
myNSGAII,WFG5,HV,27,0.33511541148213125
myNSGAII,WFG5,HV,28,0.3298122185640749
myNSGAII,WFG5,HV,29,0.32932984433066176
myNSGAII,WFG5,HV,30,0.31876744047581573
myNSGAII,WFG5,HV,31,0.3255138830199672
myNSGAII,WFG5,HV,32,0.32462310090947355
myNSGAII,WFG5,HV,33,0.3245160475923125
myNSGAII,WFG5,HV,34,0.32454158592070775
myNSGAII,WFG5,HV,35,0.3368889303751431
myNSGAII,WFG5,HV,36,0.334351528685624
myNSGAII,WFG5,HV,37,0.330520063644884
myNSGAII,WFG5,HV,38,0.3320794688924195
myNSGAII,WFG5,HV,39,0.3374445188983103
myNSGAII,WFG6,HV,0,0.3252160915293088
myNSGAII,WFG6,HV,1,0.3155334634852798
myNSGAII,WFG6,HV,2,0.314374802756159
myNSGAII,WFG6,HV,3,0.32425053230327344
myNSGAII,WFG6,HV,4,0.30139503860321026
myNSGAII,WFG6,HV,5,0.31557747195881897
myNSGAII,WFG6,HV,6,0.3171546368903861
myNSGAII,WFG6,HV,7,0.3165957830651697
myNSGAII,WFG6,HV,8,0.3138002125370126
myNSGAII,WFG6,HV,9,0.31841788448014535
myNSGAII,WFG6,HV,10,0.33213244995757896
myNSGAII,WFG6,HV,11,0.3301832427784458
myNSGAII,WFG6,HV,12,0.3233865538310893
myNSGAII,WFG6,HV,13,0.3143599545082633
myNSGAII,WFG6,HV,14,0.3214035039392442
myNSGAII,WFG6,HV,15,0.32738120005270666
myNSGAII,WFG6,HV,16,0.31237626200617696
myNSGAII,WFG6,HV,17,0.31434039375488526
myNSGAII,WFG6,HV,18,0.31306802708187725
myNSGAII,WFG6,HV,19,0.3216181357913657
myNSGAII,WFG6,HV,20,0.3190613878051412
myNSGAII,WFG6,HV,21,0.3178228587699701
myNSGAII,WFG6,HV,22,0.3151919206009355
myNSGAII,WFG6,HV,23,0.31438339730467324
myNSGAII,WFG6,HV,24,0.31616016653332835
myNSGAII,WFG6,HV,25,0.31820950089575367
myNSGAII,WFG6,HV,26,0.3231406506261889
myNSGAII,WFG6,HV,27,0.31330514433857953
myNSGAII,WFG6,HV,28,0.3224302172132629
myNSGAII,WFG6,HV,29,0.32152115045242785
myNSGAII,WFG6,HV,30,0.3031766957509029
myNSGAII,WFG6,HV,31,0.32040578540636
myNSGAII,WFG6,HV,32,0.32224959832858996
myNSGAII,WFG6,HV,33,0.3262201819842705
myNSGAII,WFG6,HV,34,0.33142659948932923
myNSGAII,WFG6,HV,35,0.32644644536008816
myNSGAII,WFG6,HV,36,0.3196367626233542
myNSGAII,WFG6,HV,37,0.33063828940939494
myNSGAII,WFG6,HV,38,0.31196831365399336
myNSGAII,WFG6,HV,39,0.332019343906181
myNSGAII,WFG7,HV,0,0.3464360514734475
myNSGAII,WFG7,HV,1,0.36045717887235235
myNSGAII,WFG7,HV,2,0.3590050515140637
myNSGAII,WFG7,HV,3,0.35952525738098284
myNSGAII,WFG7,HV,4,0.3666933852155389
myNSGAII,WFG7,HV,5,0.3619600693369076
myNSGAII,WFG7,HV,6,0.36204292356404794
myNSGAII,WFG7,HV,7,0.35701686209405126
myNSGAII,WFG7,HV,8,0.35820324911826207
myNSGAII,WFG7,HV,9,0.3589131068448764
myNSGAII,WFG7,HV,10,0.357293610193564
myNSGAII,WFG7,HV,11,0.35841467821152057
myNSGAII,WFG7,HV,12,0.3573692983016029
myNSGAII,WFG7,HV,13,0.3653941549380336
myNSGAII,WFG7,HV,14,0.359795066132174
myNSGAII,WFG7,HV,15,0.3596368010812849
myNSGAII,WFG7,HV,16,0.3567089399515282
myNSGAII,WFG7,HV,17,0.3683222537555692
myNSGAII,WFG7,HV,18,0.3558478077105918
myNSGAII,WFG7,HV,19,0.3619860128448959
myNSGAII,WFG7,HV,20,0.35701594486272636
myNSGAII,WFG7,HV,21,0.3586992903787867
myNSGAII,WFG7,HV,22,0.3554262631125196
myNSGAII,WFG7,HV,23,0.36035370142868584
myNSGAII,WFG7,HV,24,0.36446216980068497
myNSGAII,WFG7,HV,25,0.36610689386773637
myNSGAII,WFG7,HV,26,0.3681007423122756
myNSGAII,WFG7,HV,27,0.3419623511319719
myNSGAII,WFG7,HV,28,0.36569559886536396
myNSGAII,WFG7,HV,29,0.3613022208040539
myNSGAII,WFG7,HV,30,0.35554746972772294
myNSGAII,WFG7,HV,31,0.3553809747031882
myNSGAII,WFG7,HV,32,0.3531347968201755
myNSGAII,WFG7,HV,33,0.36984890197542264
myNSGAII,WFG7,HV,34,0.3652998516208757
myNSGAII,WFG7,HV,35,0.3609846817605134
myNSGAII,WFG7,HV,36,0.3496535598657761
myNSGAII,WFG7,HV,37,0.3630278106643974
myNSGAII,WFG7,HV,38,0.35246402790506287
myNSGAII,WFG7,HV,39,0.3526823658945227
myNSGAII,WFG8,HV,0,0.28160649710603425
myNSGAII,WFG8,HV,1,0.27752643295847945
myNSGAII,WFG8,HV,2,0.28242075508993225
myNSGAII,WFG8,HV,3,0.2786094641560246
myNSGAII,WFG8,HV,4,0.2764708932741269
myNSGAII,WFG8,HV,5,0.27665087326193505
myNSGAII,WFG8,HV,6,0.2845875503736595
myNSGAII,WFG8,HV,7,0.2688645772148471
myNSGAII,WFG8,HV,8,0.2832250062839037
myNSGAII,WFG8,HV,9,0.2844033642538425
myNSGAII,WFG8,HV,10,0.28352662550331414
myNSGAII,WFG8,HV,11,0.279155911573503
myNSGAII,WFG8,HV,12,0.2808948033139403
myNSGAII,WFG8,HV,13,0.2815756643885932
myNSGAII,WFG8,HV,14,0.2828795072521241
myNSGAII,WFG8,HV,15,0.27344412290764586
myNSGAII,WFG8,HV,16,0.2755692172361537
myNSGAII,WFG8,HV,17,0.279187211377693
myNSGAII,WFG8,HV,18,0.2759191395690631
myNSGAII,WFG8,HV,19,0.2809916896969233
myNSGAII,WFG8,HV,20,0.2812162428118483
myNSGAII,WFG8,HV,21,0.2694319074365468
myNSGAII,WFG8,HV,22,0.27439892990780285
myNSGAII,WFG8,HV,23,0.2797609306263329
myNSGAII,WFG8,HV,24,0.2745712136461745
myNSGAII,WFG8,HV,25,0.28243019727296376
myNSGAII,WFG8,HV,26,0.27324566614258755
myNSGAII,WFG8,HV,27,0.27111583068017714
myNSGAII,WFG8,HV,28,0.26771069139968934
myNSGAII,WFG8,HV,29,0.2793146089678587
myNSGAII,WFG8,HV,30,0.2857792023687954
myNSGAII,WFG8,HV,31,0.27705877286986447
myNSGAII,WFG8,HV,32,0.2758608694793609
myNSGAII,WFG8,HV,33,0.28535551365156797
myNSGAII,WFG8,HV,34,0.2845336272065874
myNSGAII,WFG8,HV,35,0.27831255790454357
myNSGAII,WFG8,HV,36,0.2789119298919185
myNSGAII,WFG8,HV,37,0.27669817180398115
myNSGAII,WFG8,HV,38,0.28373480284003344
myNSGAII,WFG8,HV,39,0.2791475953602305
myNSGAII,WFG9,HV,0,0.2967113358523328
myNSGAII,WFG9,HV,1,0.32750191238186743
myNSGAII,WFG9,HV,2,0.3301902891222466
myNSGAII,WFG9,HV,3,0.29158855049082394
myNSGAII,WFG9,HV,4,0.3135115923219777
myNSGAII,WFG9,HV,5,0.3326538692187382
myNSGAII,WFG9,HV,6,0.3000678657820352
myNSGAII,WFG9,HV,7,0.2953995464748947
myNSGAII,WFG9,HV,8,0.29830380998196226
myNSGAII,WFG9,HV,9,0.33144697780740134
myNSGAII,WFG9,HV,10,0.3352102690820167
myNSGAII,WFG9,HV,11,0.3282061958668823
myNSGAII,WFG9,HV,12,0.33261643778782685
myNSGAII,WFG9,HV,13,0.3304021471118082
myNSGAII,WFG9,HV,14,0.3006327441415892
myNSGAII,WFG9,HV,15,0.29917004698075167
myNSGAII,WFG9,HV,16,0.31927085801182126
myNSGAII,WFG9,HV,17,0.2968927846511508
myNSGAII,WFG9,HV,18,0.34191982776286306
myNSGAII,WFG9,HV,19,0.28815778837050066
myNSGAII,WFG9,HV,20,0.31541470509290365
myNSGAII,WFG9,HV,21,0.2964200952529128
myNSGAII,WFG9,HV,22,0.2961962217776279
myNSGAII,WFG9,HV,23,0.3333807965896736
myNSGAII,WFG9,HV,24,0.33196835616161363
myNSGAII,WFG9,HV,25,0.336486984990089
myNSGAII,WFG9,HV,26,0.33644944632945
myNSGAII,WFG9,HV,27,0.2991471173013703
myNSGAII,WFG9,HV,28,0.29629030976251197
myNSGAII,WFG9,HV,29,0.2980020804454224
myNSGAII,WFG9,HV,30,0.29884218157162096
myNSGAII,WFG9,HV,31,0.28272637327231154
myNSGAII,WFG9,HV,32,0.29326210338617376
myNSGAII,WFG9,HV,33,0.294986787941241
myNSGAII,WFG9,HV,34,0.29016099731506806
myNSGAII,WFG9,HV,35,0.30181819783549824
myNSGAII,WFG9,HV,36,0.29152666275788924
myNSGAII,WFG9,HV,37,0.3010292960750503
myNSGAII,WFG9,HV,38,0.3001572360989509
myNSGAII,WFG9,HV,39,0.3308444818761697
mySPEA2,WFG1,HV,0,0.5989019276612841
mySPEA2,WFG1,HV,1,0.6143664053007896
mySPEA2,WFG1,HV,2,0.6453105696258813
mySPEA2,WFG1,HV,3,0.632951635404033
mySPEA2,WFG1,HV,4,0.5807557917114882
mySPEA2,WFG1,HV,5,0.6044414867244188
mySPEA2,WFG1,HV,6,0.6448932760431874
mySPEA2,WFG1,HV,7,0.667813519973391
mySPEA2,WFG1,HV,8,0.5932407210538829
mySPEA2,WFG1,HV,9,0.5809688752582164
mySPEA2,WFG1,HV,10,0.6499310436986987
mySPEA2,WFG1,HV,11,0.6048453901265798
mySPEA2,WFG1,HV,12,0.5725411256805413
mySPEA2,WFG1,HV,13,0.6614099755185957
mySPEA2,WFG1,HV,14,0.6799377858165777
mySPEA2,WFG1,HV,15,0.5838258217871003
mySPEA2,WFG1,HV,16,0.5977699248869054
mySPEA2,WFG1,HV,17,0.614004920070678
mySPEA2,WFG1,HV,18,0.5682850421020532
mySPEA2,WFG1,HV,19,0.6348787286982512
mySPEA2,WFG1,HV,20,0.6132500587762744
mySPEA2,WFG1,HV,21,0.6088963536504477
mySPEA2,WFG1,HV,22,0.6279112471575323
mySPEA2,WFG1,HV,23,0.6129223343550569
mySPEA2,WFG1,HV,24,0.5895685336473323
mySPEA2,WFG1,HV,25,0.5914258298098246
mySPEA2,WFG1,HV,26,0.6184857765138764
mySPEA2,WFG1,HV,27,0.5994704659423135
mySPEA2,WFG1,HV,28,0.6688507579278026
mySPEA2,WFG1,HV,29,0.5282648612204541
mySPEA2,WFG1,HV,30,0.5873127874720543
mySPEA2,WFG1,HV,31,0.6613254789701508
mySPEA2,WFG1,HV,32,0.5763980459755187
mySPEA2,WFG1,HV,33,0.6469454082404746
mySPEA2,WFG1,HV,34,0.5909221041616083
mySPEA2,WFG1,HV,35,0.6391325113978578
mySPEA2,WFG1,HV,36,0.6553463337893485
mySPEA2,WFG1,HV,37,0.5458604272759916
mySPEA2,WFG1,HV,38,0.6182363292477163
mySPEA2,WFG1,HV,39,0.6084119613424342
mySPEA2,WFG2,HV,0,0.7601771982536892
mySPEA2,WFG2,HV,1,0.7584555397438844
mySPEA2,WFG2,HV,2,0.7578287661075009
mySPEA2,WFG2,HV,3,0.9027467432902878
mySPEA2,WFG2,HV,4,0.8981156801039177
mySPEA2,WFG2,HV,5,0.7601370281807445
mySPEA2,WFG2,HV,6,0.7545158331399052
mySPEA2,WFG2,HV,7,0.7605337960960428
mySPEA2,WFG2,HV,8,0.7590469795008515
mySPEA2,WFG2,HV,9,0.9002301576045717
mySPEA2,WFG2,HV,10,0.8961203756320785
mySPEA2,WFG2,HV,11,0.8980347410438053
mySPEA2,WFG2,HV,12,0.760155739532329
mySPEA2,WFG2,HV,13,0.9028813173028426
mySPEA2,WFG2,HV,14,0.9012426566703964
mySPEA2,WFG2,HV,15,0.8998344125578375
mySPEA2,WFG2,HV,16,0.8972658846603332
mySPEA2,WFG2,HV,17,0.8956797569494026
mySPEA2,WFG2,HV,18,0.758622084692615
mySPEA2,WFG2,HV,19,0.7609303252197803
mySPEA2,WFG2,HV,20,0.758555083222015
mySPEA2,WFG2,HV,21,0.9034176398721014
mySPEA2,WFG2,HV,22,0.7605797976545635
mySPEA2,WFG2,HV,23,0.7603570056299102
mySPEA2,WFG2,HV,24,0.8988603364650449
mySPEA2,WFG2,HV,25,0.7573654080581164
mySPEA2,WFG2,HV,26,0.7591347380540888
mySPEA2,WFG2,HV,27,0.8995935814385555
mySPEA2,WFG2,HV,28,0.7589705381822132
mySPEA2,WFG2,HV,29,0.7588649657080757
mySPEA2,WFG2,HV,30,0.8981263034290798
mySPEA2,WFG2,HV,31,0.8977720924837277
mySPEA2,WFG2,HV,32,0.7609106125103249
mySPEA2,WFG2,HV,33,0.7588166342734782
mySPEA2,WFG2,HV,34,0.899621139171238
mySPEA2,WFG2,HV,35,0.7572225392050713
mySPEA2,WFG2,HV,36,0.8966099437718424
mySPEA2,WFG2,HV,37,0.9011199019561774
mySPEA2,WFG2,HV,38,0.8995742572736583
mySPEA2,WFG2,HV,39,0.8946392585054245
mySPEA2,WFG3,HV,0,0.5463537166054987
mySPEA2,WFG3,HV,1,0.5444543461240037
mySPEA2,WFG3,HV,2,0.5469013714396516
mySPEA2,WFG3,HV,3,0.548030431050085
mySPEA2,WFG3,HV,4,0.5418330814712389
mySPEA2,WFG3,HV,5,0.5427228515588953
mySPEA2,WFG3,HV,6,0.5396886554042126
mySPEA2,WFG3,HV,7,0.542004281820949
mySPEA2,WFG3,HV,8,0.5399060913296022
mySPEA2,WFG3,HV,9,0.5435195462972677
mySPEA2,WFG3,HV,10,0.5425671861874187
mySPEA2,WFG3,HV,11,0.5491482489870676
mySPEA2,WFG3,HV,12,0.5428067293063958
mySPEA2,WFG3,HV,13,0.5449295486964948
mySPEA2,WFG3,HV,14,0.5410418759996699
mySPEA2,WFG3,HV,15,0.5397765811975114
mySPEA2,WFG3,HV,16,0.5440790532162737
mySPEA2,WFG3,HV,17,0.5416154624771988
mySPEA2,WFG3,HV,18,0.5442054169969975
mySPEA2,WFG3,HV,19,0.5425643146467187
mySPEA2,WFG3,HV,20,0.531922517405023
mySPEA2,WFG3,HV,21,0.5477037878650205
mySPEA2,WFG3,HV,22,0.5479533734762405
mySPEA2,WFG3,HV,23,0.543154280675914
mySPEA2,WFG3,HV,24,0.5436741677657989
mySPEA2,WFG3,HV,25,0.5404292777233707
mySPEA2,WFG3,HV,26,0.5422044629087757
mySPEA2,WFG3,HV,27,0.5433140773866901
mySPEA2,WFG3,HV,28,0.5387968505608518
mySPEA2,WFG3,HV,29,0.5376598018192137
mySPEA2,WFG3,HV,30,0.5453805065552204
mySPEA2,WFG3,HV,31,0.5438342048105539
mySPEA2,WFG3,HV,32,0.5405577414891051
mySPEA2,WFG3,HV,33,0.5514608444545661
mySPEA2,WFG3,HV,34,0.5344237893431082
mySPEA2,WFG3,HV,35,0.5450119405055504
mySPEA2,WFG3,HV,36,0.5407269209666965
mySPEA2,WFG3,HV,37,0.5474357733167619
mySPEA2,WFG3,HV,38,0.5438735958794558
mySPEA2,WFG3,HV,39,0.5486826359047621
mySPEA2,WFG4,HV,0,0.3639040067611178
mySPEA2,WFG4,HV,1,0.3792548154225821
mySPEA2,WFG4,HV,2,0.37363339553429903
mySPEA2,WFG4,HV,3,0.3656591298104392
mySPEA2,WFG4,HV,4,0.36574508448145293
mySPEA2,WFG4,HV,5,0.3706615619161366
mySPEA2,WFG4,HV,6,0.36816477690698307
mySPEA2,WFG4,HV,7,0.371634546780429
mySPEA2,WFG4,HV,8,0.36778668067069475
mySPEA2,WFG4,HV,9,0.37753285210334275
mySPEA2,WFG4,HV,10,0.3736685671346549
mySPEA2,WFG4,HV,11,0.3698034482285959
mySPEA2,WFG4,HV,12,0.36556708186725445
mySPEA2,WFG4,HV,13,0.37803015408749713
mySPEA2,WFG4,HV,14,0.36991806021628887
mySPEA2,WFG4,HV,15,0.36484189155522545
mySPEA2,WFG4,HV,16,0.3715919787934321
mySPEA2,WFG4,HV,17,0.37230843813466874
mySPEA2,WFG4,HV,18,0.3697663957804129
mySPEA2,WFG4,HV,19,0.36981527570763234
mySPEA2,WFG4,HV,20,0.3671863747323262
mySPEA2,WFG4,HV,21,0.3652061568005348
mySPEA2,WFG4,HV,22,0.36980013270685796
mySPEA2,WFG4,HV,23,0.3640039440840213
mySPEA2,WFG4,HV,24,0.3777843156620252
mySPEA2,WFG4,HV,25,0.3683827960174689
mySPEA2,WFG4,HV,26,0.37356730364308666
mySPEA2,WFG4,HV,27,0.36925011208902164
mySPEA2,WFG4,HV,28,0.37383695366109465
mySPEA2,WFG4,HV,29,0.37460091312502397
mySPEA2,WFG4,HV,30,0.37133963283038257
mySPEA2,WFG4,HV,31,0.37473018052823187
mySPEA2,WFG4,HV,32,0.3729410678350654
mySPEA2,WFG4,HV,33,0.36824652470122793
mySPEA2,WFG4,HV,34,0.36814645887266845
mySPEA2,WFG4,HV,35,0.37847448199626366
mySPEA2,WFG4,HV,36,0.3643145561676877
mySPEA2,WFG4,HV,37,0.36787703633274194
mySPEA2,WFG4,HV,38,0.3677420128572221
mySPEA2,WFG4,HV,39,0.3707234687714453
mySPEA2,WFG5,HV,0,0.35977932977142724
mySPEA2,WFG5,HV,1,0.3519892351281957
mySPEA2,WFG5,HV,2,0.3524752054214137
mySPEA2,WFG5,HV,3,0.35359907611180175
mySPEA2,WFG5,HV,4,0.3534868623023517
mySPEA2,WFG5,HV,5,0.35308337289414743
mySPEA2,WFG5,HV,6,0.35637066198556955
mySPEA2,WFG5,HV,7,0.35386427104094703
mySPEA2,WFG5,HV,8,0.34814976685499
mySPEA2,WFG5,HV,9,0.34942106498116465
mySPEA2,WFG5,HV,10,0.3540562980240349
mySPEA2,WFG5,HV,11,0.3480329872500512
mySPEA2,WFG5,HV,12,0.3556866477954967
mySPEA2,WFG5,HV,13,0.35104404665209576
mySPEA2,WFG5,HV,14,0.3609083521383889
mySPEA2,WFG5,HV,15,0.3543338951936389
mySPEA2,WFG5,HV,16,0.3610046301860312
