Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NSGAII,WFG3,HV,8,0.4890503900875247
NSGAII,WFG3,HV,9,0.48973463430414355
NSGAII,WFG3,HV,10,0.4892660514443644
NSGAII,WFG3,HV,11,0.4891017514312477
NSGAII,WFG3,HV,12,0.4893653620154936
NSGAII,WFG3,HV,13,0.4901450433245497
NSGAII,WFG3,HV,14,0.4885385181757019
NSGAII,WFG3,HV,15,0.4890151657016673
NSGAII,WFG3,HV,16,0.4887322897289905
NSGAII,WFG3,HV,17,0.48991309310570397
NSGAII,WFG3,HV,18,0.4899905571506117
NSGAII,WFG3,HV,19,0.4889892840670794
NSGAII,WFG3,HV,20,0.48959262811786347
NSGAII,WFG3,HV,21,0.48851840256916784
NSGAII,WFG3,HV,22,0.4904350474544527
NSGAII,WFG3,HV,23,0.48695113430055137
NSGAII,WFG3,HV,24,0.4898978932528721
NSGAII,WFG3,HV,25,0.4875376012092215
NSGAII,WFG3,HV,26,0.4887683715914589
NSGAII,WFG3,HV,27,0.4891406061830975
NSGAII,WFG3,HV,28,0.49001334266288665
NSGAII,WFG3,HV,29,0.49011824012716954
NSGAII,WFG3,HV,30,0.49114533536127825
NSGAII,WFG3,HV,31,0.48920436676781404
NSGAII,WFG3,HV,32,0.49006503729944073
NSGAII,WFG3,HV,33,0.48959765229183594
NSGAII,WFG3,HV,34,0.4899223649354521
NSGAII,WFG3,HV,35,0.49034204302838985
NSGAII,WFG3,HV,36,0.49086397419268574
NSGAII,WFG3,HV,37,0.4898347259519004
NSGAII,WFG3,HV,38,0.48931118961677794
NSGAII,WFG3,HV,39,0.49025597078717664
NSGAII,WFG4,HV,0,0.20696961715871304
NSGAII,WFG4,HV,1,0.20717798088918715
NSGAII,WFG4,HV,2,0.20776478220016426
NSGAII,WFG4,HV,3,0.20758871247580216
NSGAII,WFG4,HV,4,0.20758598899298555
NSGAII,WFG4,HV,5,0.2074506377644999
NSGAII,WFG4,HV,6,0.20736840649219895
NSGAII,WFG4,HV,7,0.2073269359744636
NSGAII,WFG4,HV,8,0.20747751431945632
NSGAII,WFG4,HV,9,0.20696213484919446
NSGAII,WFG4,HV,10,0.2074067619130479
NSGAII,WFG4,HV,11,0.20681101409726912
NSGAII,WFG4,HV,12,0.20701173957704627
NSGAII,WFG4,HV,13,0.20759488126999368
NSGAII,WFG4,HV,14,0.20731768761771202
NSGAII,WFG4,HV,15,0.20782207895041307
NSGAII,WFG4,HV,16,0.20728115980096504
NSGAII,WFG4,HV,17,0.20776527806352563
NSGAII,WFG4,HV,18,0.20596381905924985
NSGAII,WFG4,HV,19,0.2067354285024899
NSGAII,WFG4,HV,20,0.20782347706761173
NSGAII,WFG4,HV,21,0.20720415928748012
NSGAII,WFG4,HV,22,0.2079929149242883
NSGAII,WFG4,HV,23,0.20759142720313695
NSGAII,WFG4,HV,24,0.20711410527497714
NSGAII,WFG4,HV,25,0.20730168777466243
NSGAII,WFG4,HV,26,0.20671959821087152
NSGAII,WFG4,HV,27,0.20761458724282594
NSGAII,WFG4,HV,28,0.20726594647604876
NSGAII,WFG4,HV,29,0.2073532174118538
NSGAII,WFG4,HV,30,0.20687405992888727
NSGAII,WFG4,HV,31,0.2067236756468306
NSGAII,WFG4,HV,32,0.2072050102823197
NSGAII,WFG4,HV,33,0.2078449717898306
NSGAII,WFG4,HV,34,0.20648645046651345
NSGAII,WFG4,HV,35,0.20779522824970081
NSGAII,WFG4,HV,36,0.20607507122331312
NSGAII,WFG4,HV,37,0.20697039381548527
NSGAII,WFG4,HV,38,0.20691214291804083
NSGAII,WFG4,HV,39,0.20795792295306145
NSGAII,WFG5,HV,0,0.1769597348955137
NSGAII,WFG5,HV,1,0.17785320466701837
NSGAII,WFG5,HV,2,0.17752564466638995
NSGAII,WFG5,HV,3,0.1776757943612772
NSGAII,WFG5,HV,4,0.1771916640742909
NSGAII,WFG5,HV,5,0.17754428965489588
NSGAII,WFG5,HV,6,0.17770730467154905
NSGAII,WFG5,HV,7,0.1766296298592301
NSGAII,WFG5,HV,8,0.17730973699748745
NSGAII,WFG5,HV,9,0.17741269711481603
NSGAII,WFG5,HV,10,0.1772902884097388
NSGAII,WFG5,HV,11,0.17738661230343497
NSGAII,WFG5,HV,12,0.17696088737119017
NSGAII,WFG5,HV,13,0.17781902980814607
NSGAII,WFG5,HV,14,0.17717597271162408
NSGAII,WFG5,HV,15,0.1770837733942399
NSGAII,WFG5,HV,16,0.17726951382538506
NSGAII,WFG5,HV,17,0.17719909729362981
NSGAII,WFG5,HV,18,0.17784496849619794
NSGAII,WFG5,HV,19,0.17735017056517138
NSGAII,WFG5,HV,20,0.17767130076993784
NSGAII,WFG5,HV,21,0.17765800065479775
NSGAII,WFG5,HV,22,0.17720584777189521
NSGAII,WFG5,HV,23,0.1777839067014465
NSGAII,WFG5,HV,24,0.177589939910894
NSGAII,WFG5,HV,25,0.17732916300489057
NSGAII,WFG5,HV,26,0.17717810792976235
NSGAII,WFG5,HV,27,0.1776621577277028
NSGAII,WFG5,HV,28,0.17742259416385442
NSGAII,WFG5,HV,29,0.17710933676165813
NSGAII,WFG5,HV,30,0.17751874244555751
NSGAII,WFG5,HV,31,0.17766921211589573
NSGAII,WFG5,HV,32,0.17667608982502428
NSGAII,WFG5,HV,33,0.17770624024471
NSGAII,WFG5,HV,34,0.17802630009831713
NSGAII,WFG5,HV,35,0.17717828665013705
NSGAII,WFG5,HV,36,0.17747212663670955
NSGAII,WFG5,HV,37,0.17766285972593604
NSGAII,WFG5,HV,38,0.17770053110176146
NSGAII,WFG5,HV,39,0.17760353438002408
NSGAII,WFG6,HV,0,0.18305126061021593
NSGAII,WFG6,HV,1,0.17997842621225504
NSGAII,WFG6,HV,2,0.1828538938203551
NSGAII,WFG6,HV,3,0.183219585421271
NSGAII,WFG6,HV,4,0.17792711238083184
NSGAII,WFG6,HV,5,0.18233117493560994
NSGAII,WFG6,HV,6,0.1793928189819086
NSGAII,WFG6,HV,7,0.18691358370966646
NSGAII,WFG6,HV,8,0.17829879087369177
NSGAII,WFG6,HV,9,0.17867657647392285
NSGAII,WFG6,HV,10,0.17953338370058564
NSGAII,WFG6,HV,11,0.17696334435650796
NSGAII,WFG6,HV,12,0.17934127418096288
NSGAII,WFG6,HV,13,0.17935783190308466
NSGAII,WFG6,HV,14,0.18055504677944045
NSGAII,WFG6,HV,15,0.18292476951690637
NSGAII,WFG6,HV,16,0.1775454455000102
NSGAII,WFG6,HV,17,0.17927662152067056
NSGAII,WFG6,HV,18,0.18525433519625603
NSGAII,WFG6,HV,19,0.18633259909801528
NSGAII,WFG6,HV,20,0.17873211998016245
NSGAII,WFG6,HV,21,0.1837323364597387
NSGAII,WFG6,HV,22,0.1880528192509529
NSGAII,WFG6,HV,23,0.18099010053594047
NSGAII,WFG6,HV,24,0.18304315157421244
NSGAII,WFG6,HV,25,0.17927763766388824
NSGAII,WFG6,HV,26,0.18119253788293646
NSGAII,WFG6,HV,27,0.1829832292158506
NSGAII,WFG6,HV,28,0.1851224133982499
NSGAII,WFG6,HV,29,0.18196251358935314
NSGAII,WFG6,HV,30,0.185624626624196
NSGAII,WFG6,HV,31,0.18193290158973138
NSGAII,WFG6,HV,32,0.1807333291552544
NSGAII,WFG6,HV,33,0.18366446052636476
NSGAII,WFG6,HV,34,0.1797504655977707
NSGAII,WFG6,HV,35,0.1847350019825293
NSGAII,WFG6,HV,36,0.18114525040531
NSGAII,WFG6,HV,37,0.18686227057770727
NSGAII,WFG6,HV,38,0.1810218485930102
NSGAII,WFG6,HV,39,0.1786945453878477
NSGAII,WFG7,HV,0,0.2069774217071531
NSGAII,WFG7,HV,1,0.20736925021934266
NSGAII,WFG7,HV,2,0.2076230269857955
NSGAII,WFG7,HV,3,0.207797252232134
NSGAII,WFG7,HV,4,0.20789070203959742
NSGAII,WFG7,HV,5,0.20755612316333596
NSGAII,WFG7,HV,6,0.20714428658011444
NSGAII,WFG7,HV,7,0.20797750695925235
NSGAII,WFG7,HV,8,0.20776047343529885
NSGAII,WFG7,HV,9,0.2082482255483147
NSGAII,WFG7,HV,10,0.20759341272958648
NSGAII,WFG7,HV,11,0.2079920156605184
NSGAII,WFG7,HV,12,0.20786729966571188
NSGAII,WFG7,HV,13,0.20808348658968592
NSGAII,WFG7,HV,14,0.2078324707750471
NSGAII,WFG7,HV,15,0.2075474716862298
NSGAII,WFG7,HV,16,0.20737611825583832
NSGAII,WFG7,HV,17,0.2078044653863818
NSGAII,WFG7,HV,18,0.2076235744512564
NSGAII,WFG7,HV,19,0.2076654564000599
NSGAII,WFG7,HV,20,0.2076684324096979
NSGAII,WFG7,HV,21,0.2073214897336187
NSGAII,WFG7,HV,22,0.20758324446761606
NSGAII,WFG7,HV,23,0.20765050492703885
NSGAII,WFG7,HV,24,0.20724109331143545
NSGAII,WFG7,HV,25,0.20778966378538305
NSGAII,WFG7,HV,26,0.20831258467182884
NSGAII,WFG7,HV,27,0.20753660373153773
NSGAII,WFG7,HV,28,0.2077160903038494
NSGAII,WFG7,HV,29,0.20823402630785326
NSGAII,WFG7,HV,30,0.20671103541164232
NSGAII,WFG7,HV,31,0.20752072574959582
NSGAII,WFG7,HV,32,0.20756328811228608
NSGAII,WFG7,HV,33,0.20753835486664599
NSGAII,WFG7,HV,34,0.2069625212484384
NSGAII,WFG7,HV,35,0.20757530678071315
NSGAII,WFG7,HV,36,0.20727944970091777
NSGAII,WFG7,HV,37,0.2070867940450247
NSGAII,WFG7,HV,38,0.2077672286169772
NSGAII,WFG7,HV,39,0.2079470856014026
NSGAII,WFG8,HV,0,0.17320940048061953
NSGAII,WFG8,HV,1,0.17193338157896387
NSGAII,WFG8,HV,2,0.17236069322582548
NSGAII,WFG8,HV,3,0.17295259693824078
NSGAII,WFG8,HV,4,0.17349763825032027
NSGAII,WFG8,HV,5,0.172477705122084
NSGAII,WFG8,HV,6,0.17475799819799628
NSGAII,WFG8,HV,7,0.17255406940365736
NSGAII,WFG8,HV,8,0.1734896221691466
NSGAII,WFG8,HV,9,0.1737166775895904
NSGAII,WFG8,HV,10,0.17416474378504454
NSGAII,WFG8,HV,11,0.17409316794454285
NSGAII,WFG8,HV,12,0.17378227550078723
NSGAII,WFG8,HV,13,0.1744266723259199
NSGAII,WFG8,HV,14,0.17310140359966417
NSGAII,WFG8,HV,15,0.17099797962332017
NSGAII,WFG8,HV,16,0.17524250062557176
NSGAII,WFG8,HV,17,0.17477603414293005
NSGAII,WFG8,HV,18,0.17449787361736432
NSGAII,WFG8,HV,19,0.17386707575874905
NSGAII,WFG8,HV,20,0.1755669771183856
NSGAII,WFG8,HV,21,0.1725715204966461
NSGAII,WFG8,HV,22,0.17372599756852583
NSGAII,WFG8,HV,23,0.17311216247261163
NSGAII,WFG8,HV,24,0.17470886098330507
NSGAII,WFG8,HV,25,0.17454185835521627
NSGAII,WFG8,HV,26,0.17360337718552873
NSGAII,WFG8,HV,27,0.17425073946244468
NSGAII,WFG8,HV,28,0.17467091465444945
NSGAII,WFG8,HV,29,0.17406838008754497
NSGAII,WFG8,HV,30,0.17371533956048613
NSGAII,WFG8,HV,31,0.17280433411455104
NSGAII,WFG8,HV,32,0.17308981466798473
NSGAII,WFG8,HV,33,0.17251530149687355
NSGAII,WFG8,HV,34,0.1732018190688007
NSGAII,WFG8,HV,35,0.17238829673309866
NSGAII,WFG8,HV,36,0.1750805980840504
NSGAII,WFG8,HV,37,0.1732925779418449
NSGAII,WFG8,HV,38,0.17328637905894465
NSGAII,WFG8,HV,39,0.17338143561679764
NSGAII,WFG9,HV,0,0.20504928835559202
NSGAII,WFG9,HV,1,0.1532108210743026
NSGAII,WFG9,HV,2,0.20416198201002067
NSGAII,WFG9,HV,3,0.20493794829794967
NSGAII,WFG9,HV,4,0.2033185693483909
NSGAII,WFG9,HV,5,0.20514753686420617
NSGAII,WFG9,HV,6,0.2048452891968843
NSGAII,WFG9,HV,7,0.20524695732771542
NSGAII,WFG9,HV,8,0.20184844258011514
NSGAII,WFG9,HV,9,0.20360789218567346
NSGAII,WFG9,HV,10,0.20443878418494693
NSGAII,WFG9,HV,11,0.15315272537187685
NSGAII,WFG9,HV,12,0.2026932493889337
NSGAII,WFG9,HV,13,0.203582019127127
NSGAII,WFG9,HV,14,0.1532045174629773
NSGAII,WFG9,HV,15,0.15354047052429484
NSGAII,WFG9,HV,16,0.15336113660768316
NSGAII,WFG9,HV,17,0.20558831024553217
NSGAII,WFG9,HV,18,0.20484123077273297
NSGAII,WFG9,HV,19,0.20464013272090079
NSGAII,WFG9,HV,20,0.20348451612408078
NSGAII,WFG9,HV,21,0.2020498472425724
NSGAII,WFG9,HV,22,0.15326188270722255
NSGAII,WFG9,HV,23,0.20353331199053482
NSGAII,WFG9,HV,24,0.15282173950858696
NSGAII,WFG9,HV,25,0.20031411955887896
NSGAII,WFG9,HV,26,0.15307106707161908
NSGAII,WFG9,HV,27,0.2047525466238934
NSGAII,WFG9,HV,28,0.1533385498303784
NSGAII,WFG9,HV,29,0.20500578549247875
NSGAII,WFG9,HV,30,0.20242740810208681
NSGAII,WFG9,HV,31,0.15341692166390314
NSGAII,WFG9,HV,32,0.15241764710360345
NSGAII,WFG9,HV,33,0.15269003673984546
NSGAII,WFG9,HV,34,0.204407305191978
NSGAII,WFG9,HV,35,0.2061172090086833
NSGAII,WFG9,HV,36,0.20153086981928717
NSGAII,WFG9,HV,37,0.15322792021398352
NSGAII,WFG9,HV,38,0.15315399246317574
NSGAII,WFG9,HV,39,0.2042403210372947
SPEA2,WFG1,HV,0,0.47276435785781384
SPEA2,WFG1,HV,1,0.49660903123274064
SPEA2,WFG1,HV,2,0.571250588491367
SPEA2,WFG1,HV,3,0.5831609431394545
SPEA2,WFG1,HV,4,0.5780953022590869
SPEA2,WFG1,HV,5,0.5818465545622619
SPEA2,WFG1,HV,6,0.45212684551770194
SPEA2,WFG1,HV,7,0.44215510888112364
SPEA2,WFG1,HV,8,0.572755724285015
SPEA2,WFG1,HV,9,0.5102081314319965
SPEA2,WFG1,HV,10,0.4401094447650824
SPEA2,WFG1,HV,11,0.5889887083678222
SPEA2,WFG1,HV,12,0.5808749750514534
SPEA2,WFG1,HV,13,0.5301261911342492
SPEA2,WFG1,HV,14,0.5647736258496295
SPEA2,WFG1,HV,15,0.5788991110771965
SPEA2,WFG1,HV,16,0.47840120276859155
SPEA2,WFG1,HV,17,0.5862797185765278
SPEA2,WFG1,HV,18,0.5792623608215982
SPEA2,WFG1,HV,19,0.5820993253046964
SPEA2,WFG1,HV,20,0.4887255833379
SPEA2,WFG1,HV,21,0.5522923756523674
SPEA2,WFG1,HV,22,0.5126861655432186
SPEA2,WFG1,HV,23,0.582904784111806
SPEA2,WFG1,HV,24,0.46244171013173047
SPEA2,WFG1,HV,25,0.5775364963919376
SPEA2,WFG1,HV,26,0.5754507865369434
SPEA2,WFG1,HV,27,0.47888634943023844
SPEA2,WFG1,HV,28,0.5783158983281514
SPEA2,WFG1,HV,29,0.5344206041715696
SPEA2,WFG1,HV,30,0.4742507519005483
SPEA2,WFG1,HV,31,0.4204938540860299
SPEA2,WFG1,HV,32,0.5634938569735355
SPEA2,WFG1,HV,33,0.4679091610162666
SPEA2,WFG1,HV,34,0.5470413558036483
SPEA2,WFG1,HV,35,0.5812562250030543
SPEA2,WFG1,HV,36,0.5598517624802651
SPEA2,WFG1,HV,37,0.5700384907020751
SPEA2,WFG1,HV,38,0.5460230629371638
SPEA2,WFG1,HV,39,0.5667023028758315
SPEA2,WFG2,HV,0,0.5539635820781172
SPEA2,WFG2,HV,1,0.5512885714577751
SPEA2,WFG2,HV,2,0.5557637992762681
SPEA2,WFG2,HV,3,0.5548923050053683
SPEA2,WFG2,HV,4,0.5556568401027936
SPEA2,WFG2,HV,5,0.5552381480256997
SPEA2,WFG2,HV,6,0.5509435503974098
SPEA2,WFG2,HV,7,0.5549907878887272
SPEA2,WFG2,HV,8,0.5558868899285468
SPEA2,WFG2,HV,9,0.5553756051412404
SPEA2,WFG2,HV,10,0.5540821997438298
SPEA2,WFG2,HV,11,0.5498061088312373
SPEA2,WFG2,HV,12,0.5505464920913611
SPEA2,WFG2,HV,13,0.5549106459755276
SPEA2,WFG2,HV,14,0.5498461602939368
SPEA2,WFG2,HV,15,0.5501605057180678
SPEA2,WFG2,HV,16,0.5532570140626467
SPEA2,WFG2,HV,17,0.5554737642950335
SPEA2,WFG2,HV,18,0.5503831889821512
SPEA2,WFG2,HV,19,0.5507679471524435
SPEA2,WFG2,HV,20,0.550528793346552
SPEA2,WFG2,HV,21,0.555852744913754
SPEA2,WFG2,HV,22,0.5510779415427919
SPEA2,WFG2,HV,23,0.550444684689957
SPEA2,WFG2,HV,24,0.5508563670881025
SPEA2,WFG2,HV,25,0.5507600869151243
SPEA2,WFG2,HV,26,0.550472970472418
SPEA2,WFG2,HV,27,0.5504363765602205
SPEA2,WFG2,HV,28,0.5509908712054524
SPEA2,WFG2,HV,29,0.5553892144206724
SPEA2,WFG2,HV,30,0.5547919267677673
SPEA2,WFG2,HV,31,0.5504429967803337
SPEA2,WFG2,HV,32,0.5515482825707347
SPEA2,WFG2,HV,33,0.5560682879347557
SPEA2,WFG2,HV,34,0.5513814505938812
SPEA2,WFG2,HV,35,0.5510052221474594
SPEA2,WFG2,HV,36,0.5507130734530575
SPEA2,WFG2,HV,37,0.5502735892660777
SPEA2,WFG2,HV,38,0.5551893765664745
SPEA2,WFG2,HV,39,0.5550003498266385
SPEA2,WFG3,HV,0,0.4910652390035101
SPEA2,WFG3,HV,1,0.49175542987853815
SPEA2,WFG3,HV,2,0.49142201947095715
SPEA2,WFG3,HV,3,0.4913906987936351
SPEA2,WFG3,HV,4,0.4904527382347788
SPEA2,WFG3,HV,5,0.49055928204380617
SPEA2,WFG3,HV,6,0.49087781760905574
SPEA2,WFG3,HV,7,0.4913528878099214
SPEA2,WFG3,HV,8,0.4914188129169112
SPEA2,WFG3,HV,9,0.49013266397324584
SPEA2,WFG3,HV,10,0.4903148007405692
SPEA2,WFG3,HV,11,0.4913263560981515
SPEA2,WFG3,HV,12,0.4918110675953802
SPEA2,WFG3,HV,13,0.4923622639024305
SPEA2,WFG3,HV,14,0.49105386347462215
SPEA2,WFG3,HV,15,0.49197933809764716
SPEA2,WFG3,HV,16,0.49127874218131984
SPEA2,WFG3,HV,17,0.4911329487380443
SPEA2,WFG3,HV,18,0.49017393115015295
SPEA2,WFG3,HV,19,0.4911391263830421
SPEA2,WFG3,HV,20,0.4900644411138145
SPEA2,WFG3,HV,21,0.4906523340525677
SPEA2,WFG3,HV,22,0.4918213419371534
SPEA2,WFG3,HV,23,0.4893240220550394
SPEA2,WFG3,HV,24,0.49180348548927033
SPEA2,WFG3,HV,25,0.48988375634915976
SPEA2,WFG3,HV,26,0.49191521971149593
SPEA2,WFG3,HV,27,0.49123267872332194
SPEA2,WFG3,HV,28,0.49167429173350824
SPEA2,WFG3,HV,29,0.49087187970923724
SPEA2,WFG3,HV,30,0.4912055771885646
SPEA2,WFG3,HV,31,0.4911670149008162
SPEA2,WFG3,HV,32,0.49106519920521957
SPEA2,WFG3,HV,33,0.4903943885147759
SPEA2,WFG3,HV,34,0.4911323596841778
SPEA2,WFG3,HV,35,0.4912290810511927
SPEA2,WFG3,HV,36,0.49196086085711954
SPEA2,WFG3,HV,37,0.4913232103026709
SPEA2,WFG3,HV,38,0.4908403652004997
SPEA2,WFG3,HV,39,0.49095748389526905
SPEA2,WFG4,HV,0,0.20885506513564397
SPEA2,WFG4,HV,1,0.20895628345081046
SPEA2,WFG4,HV,2,0.20910337904252158
SPEA2,WFG4,HV,3,0.20868509235934296
SPEA2,WFG4,HV,4,0.20773878883168512
SPEA2,WFG4,HV,5,0.20843063328459493
SPEA2,WFG4,HV,6,0.20818556962857918
SPEA2,WFG4,HV,7,0.20882010439009857
SPEA2,WFG4,HV,8,0.20838497396951186
SPEA2,WFG4,HV,9,0.20875439043706828
SPEA2,WFG4,HV,10,0.20865231117102553
SPEA2,WFG4,HV,11,0.208105575837491
SPEA2,WFG4,HV,12,0.20917512967480809
SPEA2,WFG4,HV,13,0.2083990902566449
SPEA2,WFG4,HV,14,0.20848398083123512
SPEA2,WFG4,HV,15,0.2087491493340468
SPEA2,WFG4,HV,16,0.20815849588798685
SPEA2,WFG4,HV,17,0.2088819742365525
SPEA2,WFG4,HV,18,0.20850708484478506
SPEA2,WFG4,HV,19,0.20876200604491157
SPEA2,WFG4,HV,20,0.20868669257281963
SPEA2,WFG4,HV,21,0.20870244317879127
SPEA2,WFG4,HV,22,0.2081212554084854
SPEA2,WFG4,HV,23,0.20857161224727855
SPEA2,WFG4,HV,24,0.20872593895803754
SPEA2,WFG4,HV,25,0.2088605500967109
SPEA2,WFG4,HV,26,0.2086554194862752
SPEA2,WFG4,HV,27,0.208547064032351
SPEA2,WFG4,HV,28,0.20855993328118513
SPEA2,WFG4,HV,29,0.20906973119104663
SPEA2,WFG4,HV,30,0.20835188213210315
SPEA2,WFG4,HV,31,0.20890957444563757
SPEA2,WFG4,HV,32,0.20882116890877084
SPEA2,WFG4,HV,33,0.20907598166818586
SPEA2,WFG4,HV,34,0.2082208713165846
SPEA2,WFG4,HV,35,0.20872142218998574
SPEA2,WFG4,HV,36,0.20847866227932213
SPEA2,WFG4,HV,37,0.20869736013887158
SPEA2,WFG4,HV,38,0.20882508482352982
SPEA2,WFG4,HV,39,0.20790662588779885
SPEA2,WFG5,HV,0,0.1781270926310731
SPEA2,WFG5,HV,1,0.17808100404193866
SPEA2,WFG5,HV,2,0.17822594209234607
SPEA2,WFG5,HV,3,0.1784300384399453
SPEA2,WFG5,HV,4,0.1779473341441329
SPEA2,WFG5,HV,5,0.17827626411916844
SPEA2,WFG5,HV,6,0.17851264050593887
SPEA2,WFG5,HV,7,0.17836610451188314
SPEA2,WFG5,HV,8,0.17810371346440151
SPEA2,WFG5,HV,9,0.178412198549143
SPEA2,WFG5,HV,10,0.17823717321864022
SPEA2,WFG5,HV,11,0.178354855579035
SPEA2,WFG5,HV,12,0.17825828208537714
SPEA2,WFG5,HV,13,0.17855054088738728
SPEA2,WFG5,HV,14,0.17824555392591926
SPEA2,WFG5,HV,15,0.17805954225268064
SPEA2,WFG5,HV,16,0.17800516467109753
SPEA2,WFG5,HV,17,0.17838625020812002
SPEA2,WFG5,HV,18,0.17796496169138507
SPEA2,WFG5,HV,19,0.17823936754733763
SPEA2,WFG5,HV,20,0.17821450733795677
SPEA2,WFG5,HV,21,0.17832794574010252
SPEA2,WFG5,HV,22,0.17809331037522017
SPEA2,WFG5,HV,23,0.17847931865344097
SPEA2,WFG5,HV,24,0.1781615695217228
SPEA2,WFG5,HV,25,0.17809069178570563
SPEA2,WFG5,HV,26,0.17841462833755867
SPEA2,WFG5,HV,27,0.17834808471534186
SPEA2,WFG5,HV,28,0.17841977430374317
SPEA2,WFG5,HV,29,0.17813863173592598
SPEA2,WFG5,HV,30,0.17832308593335197
SPEA2,WFG5,HV,31,0.17827389775810779
SPEA2,WFG5,HV,32,0.17806193090346503
SPEA2,WFG5,HV,33,0.17822557665221556
SPEA2,WFG5,HV,34,0.178258634015421
SPEA2,WFG5,HV,35,0.1781832022744298
SPEA2,WFG5,HV,36,0.17804420858561384
SPEA2,WFG5,HV,37,0.17807050690384674
